id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-0075,"Ingeniería en sistemas, software y soporte TIC · Ingeniería en sistemas enfoque 25 · Gerencial / estratégico",ingenieria_sistemas,"Ingeniería en sistemas, software y soporte TIC",Ingeniería en sistemas enfoque 25,Gerencial / estratégico,Campo,Zona Sur,"ingenieria_sistemas Ingeniería en sistemas, software y soporte TIC Ingeniería en sistemas enfoque 25 ingeniero en sistemas ingenieria en sistemas sistemas software programacion programación desarrollador soporte tecnico soporte técnico redes"
MF-CR-0076,"Ingeniería electromecánica, mantenimiento y energía · electromecanica · Entrada / auxiliar",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",electromecanica,Entrada / auxiliar,Virtual,Puntarenas,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía electromecanica electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0077,"Ingeniería electromecánica, mantenimiento y energía · electromecánica · Asistente",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",electromecánica,Asistente,Híbrido,Zona Norte,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía electromecánica electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0078,"Ingeniería electromecánica, mantenimiento y energía · mantenimiento industrial · Técnico",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",mantenimiento industrial,Técnico,Campo,GAM,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía mantenimiento industrial electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0079,"Ingeniería electromecánica, mantenimiento y energía · electricidad · Técnico certificado",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",electricidad,Técnico certificado,Mixto,Alajuela,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía electricidad electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0080,"Ingeniería electromecánica, mantenimiento y energía · mecanica · Operativo especializado",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",mecanica,Operativo especializado,Presencial,Heredia,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía mecanica electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0081,"Ingeniería electromecánica, mantenimiento y energía · mecánica · Analista junior",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",mecánica,Analista junior,Virtual,Puntarenas,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía mecánica electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0082,"Ingeniería electromecánica, mantenimiento y energía · energia · Analista",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",energia,Analista,Híbrido,Zona Norte,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía energia electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0083,"Ingeniería electromecánica, mantenimiento y energía · energía · Analista senior",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",energía,Analista senior,Campo,GAM,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía energía electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0084,"Ingeniería electromecánica, mantenimiento y energía · equipos · Especialista",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",equipos,Especialista,Mixto,Alajuela,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía equipos electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0085,"Ingeniería electromecánica, mantenimiento y energía · automatización · Coordinador",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",automatización,Coordinador,Presencial,Heredia,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía automatización electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0086,"Ingeniería electromecánica, mantenimiento y energía · refrigeracion · Supervisor",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",refrigeracion,Supervisor,Virtual,Puntarenas,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía refrigeracion electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0087,"Ingeniería electromecánica, mantenimiento y energía · refrigeración · Jefatura",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",refrigeración,Jefatura,Híbrido,Zona Norte,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía refrigeración electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0088,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería · Consultor",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería,Consultor,Campo,GAM,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0089,"Ingeniería electromecánica, mantenimiento y energía · mantenimiento · Gestor",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",mantenimiento,Gestor,Mixto,Alajuela,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía mantenimiento electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0090,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 15 · Instructor / formador",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 15,Instructor / formador,Presencial,Heredia,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 15 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0091,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 16 · Control de calidad",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 16,Control de calidad,Virtual,Puntarenas,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 16 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0092,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 17 · Datos y reportes",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 17,Datos y reportes,Híbrido,Zona Norte,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 17 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0093,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 18 · Herramientas digitales",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 18,Herramientas digitales,Campo,GAM,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 18 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0094,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 19 · Proyectos",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 19,Proyectos,Mixto,Alajuela,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 19 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0095,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 20 · Campo / operación local",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 20,Campo / operación local,Presencial,Heredia,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 20 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0096,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 21 · Servicio al usuario",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 21,Servicio al usuario,Virtual,Puntarenas,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 21 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0097,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 22 · Gestión comercial",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 22,Gestión comercial,Híbrido,Zona Norte,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 22 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
MF-CR-0098,"Ingeniería electromecánica, mantenimiento y energía · Ingeniería electromecánica enfoque 23 · Cumplimiento / normativa",ingenieria_electromecanica,"Ingeniería electromecánica, mantenimiento y energía",Ingeniería electromecánica enfoque 23,Cumplimiento / normativa,Campo,GAM,"ingenieria_electromecanica Ingeniería electromecánica, mantenimiento y energía Ingeniería electromecánica enfoque 23 electromecanica electromecánica mantenimiento industrial electricidad mecanica mecánica energia energía equipos automatizacion"
